inspection_id,inspection_date,supplier_id,component_id,process,characteristic,nominal,lsl,usl,unit,measured_value,in_spec,defect_flag,defect_category,severity,detection_method,batch_id
INS-00683,2026-03-16,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0072,1,0,,,Goods-in inspection,B-101-001-W11
INS-00695,2026-03-16,SUP-002,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9953,1,0,,,Goods-in inspection,B-101-002-W11
INS-00698,2026-03-16,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0131,1,0,,,Goods-in inspection,B-102-003-W11
INS-00699,2026-03-16,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.018,1,0,,,Goods-in inspection,B-102-003-W11
INS-00707,2026-03-16,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9969,1,0,,,Goods-in inspection,B-103-002-W11
INS-00708,2026-03-16,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9996,1,0,,,Goods-in inspection,B-103-002-W11
INS-00715,2026-03-16,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9968,1,0,,,Goods-in inspection,B-104-004-W11
INS-00716,2026-03-16,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9984,1,0,,,Goods-in inspection,B-104-004-W11
INS-00723,2026-03-16,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9996,1,0,,,Goods-in inspection,B-104-001-W11
INS-00727,2026-03-16,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0028,1,0,,,Goods-in inspection,B-105-005-W11
INS-00728,2026-03-16,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.01,1,0,,,Goods-in inspection,B-105-005-W11
INS-00736,2026-03-16,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9869,1,0,,,Goods-in inspection,B-106-004-W11
INS-00737,2026-03-16,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0167,1,0,,,Goods-in inspection,B-106-004-W11
INS-00743,2026-03-16,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9957,1,0,,,Goods-in inspection,B-106-003-W11
INS-00744,2026-03-16,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9962,1,0,,,Goods-in inspection,B-106-003-W11
INS-00684,2026-03-17,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0023,1,0,,,Goods-in inspection,B-101-001-W11
INS-00685,2026-03-17,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0061,1,0,,,Goods-in inspection,B-101-001-W11
INS-00686,2026-03-17,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0018,1,0,,,Goods-in inspection,B-101-001-W11
INS-00696,2026-03-17,SUP-002,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0017,1,0,,,Goods-in inspection,B-101-002-W11
INS-00700,2026-03-17,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0015,1,0,,,Goods-in inspection,B-102-003-W11
INS-00701,2026-03-17,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0033,1,0,,,Goods-in inspection,B-102-003-W11
INS-00709,2026-03-17,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9929,1,0,,,Goods-in inspection,B-103-002-W11
INS-00710,2026-03-17,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9987,1,0,,,Goods-in inspection,B-103-002-W11
INS-00717,2026-03-17,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9864,1,0,,,Goods-in inspection,B-104-004-W11
INS-00718,2026-03-17,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0072,1,0,,,Goods-in inspection,B-104-004-W11
INS-00724,2026-03-17,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9965,1,0,,,Goods-in inspection,B-104-001-W11
INS-00729,2026-03-17,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0066,1,0,,,Goods-in inspection,B-105-005-W11
INS-00730,2026-03-17,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0041,1,0,,,Goods-in inspection,B-105-005-W11
INS-00738,2026-03-17,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9912,1,0,,,Goods-in inspection,B-106-004-W11
INS-00745,2026-03-17,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9995,1,0,,,Goods-in inspection,B-106-003-W11
INS-00687,2026-03-18,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0009,1,0,,,Goods-in inspection,B-101-001-W11
INS-00688,2026-03-18,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0108,1,0,,,Goods-in inspection,B-101-001-W11
INS-00689,2026-03-18,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0106,1,0,,,Goods-in inspection,B-101-001-W11
INS-00702,2026-03-18,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0166,1,0,,,Goods-in inspection,B-102-003-W11
INS-00703,2026-03-18,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0093,1,0,,,Goods-in inspection,B-102-003-W11
INS-00711,2026-03-18,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,8.0026,1,0,,,Goods-in inspection,B-103-002-W11
INS-00719,2026-03-18,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0047,1,0,,,Goods-in inspection,B-104-004-W11
INS-00725,2026-03-18,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9972,1,0,,,Goods-in inspection,B-104-001-W11
INS-00731,2026-03-18,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0048,1,0,,,Goods-in inspection,B-105-005-W11
INS-00732,2026-03-18,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0033,1,0,,,Goods-in inspection,B-105-005-W11
INS-00739,2026-03-18,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0043,1,0,,,Goods-in inspection,B-106-004-W11
INS-00740,2026-03-18,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9862,1,0,,,Goods-in inspection,B-106-004-W11
INS-00746,2026-03-18,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9985,1,0,,,Goods-in inspection,B-106-003-W11
INS-00690,2026-03-19,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.013,1,0,,,Goods-in inspection,B-101-001-W11
INS-00691,2026-03-19,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0023,1,0,,,Goods-in inspection,B-101-001-W11
INS-00692,2026-03-19,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0122,1,0,,,Goods-in inspection,B-101-001-W11
INS-00697,2026-03-19,SUP-002,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9949,1,0,,,Goods-in inspection,B-101-002-W11
INS-00704,2026-03-19,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,59.9796,1,0,,,Goods-in inspection,B-102-003-W11
INS-00705,2026-03-19,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0123,1,0,,,Goods-in inspection,B-102-003-W11
INS-00712,2026-03-19,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,8.0008,1,0,,,Goods-in inspection,B-103-002-W11
INS-00713,2026-03-19,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.996,1,0,,,Goods-in inspection,B-103-002-W11
INS-00720,2026-03-19,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9992,1,1,Surface finish,Minor,Goods-in inspection,B-104-004-W11
INS-00721,2026-03-19,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0092,1,0,,,Goods-in inspection,B-104-004-W11
INS-00726,2026-03-19,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.004,1,0,,,Goods-in inspection,B-104-001-W11
INS-00733,2026-03-19,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0037,1,0,,,Goods-in inspection,B-105-005-W11
INS-00734,2026-03-19,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0017,1,0,,,Goods-in inspection,B-105-005-W11
INS-00741,2026-03-19,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0126,1,0,,,Goods-in inspection,B-106-004-W11
INS-00747,2026-03-19,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9996,1,0,,,Goods-in inspection,B-106-003-W11
INS-00693,2026-03-20,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9971,1,0,,,Goods-in inspection,B-101-001-W11
INS-00694,2026-03-20,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0109,1,0,,,Goods-in inspection,B-101-001-W11
INS-00706,2026-03-20,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,59.9957,1,0,,,Goods-in inspection,B-102-003-W11
INS-00714,2026-03-20,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9937,1,0,,,Goods-in inspection,B-103-002-W11
INS-00722,2026-03-20,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0002,1,1,Assembly interface,Major,Assembly build check,B-104-004-W11
INS-00735,2026-03-20,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9986,1,0,,,Goods-in inspection,B-105-005-W11
INS-00742,2026-03-20,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0155,1,0,,,Goods-in inspection,B-106-004-W11
INS-00748,2026-03-20,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0026,1,0,,,Goods-in inspection,B-106-003-W11
INS-00749,2026-03-23,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0083,1,0,,,Goods-in inspection,B-101-001-W12
INS-00750,2026-03-23,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0095,1,0,,,Goods-in inspection,B-101-001-W12
INS-00751,2026-03-23,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9987,1,0,,,Goods-in inspection,B-101-001-W12
INS-00763,2026-03-23,SUP-002,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0099,1,0,,,Goods-in inspection,B-101-002-W12
INS-00766,2026-03-23,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0282,1,0,,,Goods-in inspection,B-102-003-W12
INS-00767,2026-03-23,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,59.9614,1,0,,,Goods-in inspection,B-102-003-W12
INS-00775,2026-03-23,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9983,1,0,,,Goods-in inspection,B-103-002-W12
INS-00776,2026-03-23,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,8.0191,1,0,,,Goods-in inspection,B-103-002-W12
INS-00783,2026-03-23,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0129,1,0,,,Goods-in inspection,B-104-004-W12
INS-00784,2026-03-23,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0043,1,0,,,Goods-in inspection,B-104-004-W12
INS-00791,2026-03-23,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9972,1,0,,,Goods-in inspection,B-104-001-W12
INS-00795,2026-03-23,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9938,1,0,,,Goods-in inspection,B-105-005-W12
INS-00796,2026-03-23,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0017,1,0,,,Goods-in inspection,B-105-005-W12
INS-00804,2026-03-23,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9877,1,0,,,Goods-in inspection,B-106-004-W12
INS-00805,2026-03-23,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0096,1,0,,,Goods-in inspection,B-106-004-W12
INS-00811,2026-03-23,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.001,1,0,,,Goods-in inspection,B-106-003-W12
INS-00812,2026-03-23,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9938,1,0,,,Goods-in inspection,B-106-003-W12
INS-00752,2026-03-24,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0164,1,0,,,Goods-in inspection,B-101-001-W12
INS-00753,2026-03-24,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0108,1,0,,,Goods-in inspection,B-101-001-W12
INS-00754,2026-03-24,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0111,1,0,,,Goods-in inspection,B-101-001-W12
INS-00764,2026-03-24,SUP-002,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0006,1,1,Surface finish,Major,Goods-in inspection,B-101-002-W12
INS-00768,2026-03-24,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,59.9845,1,0,,,Goods-in inspection,B-102-003-W12
INS-00769,2026-03-24,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0102,1,0,,,Goods-in inspection,B-102-003-W12
INS-00777,2026-03-24,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,8.0016,1,0,,,Goods-in inspection,B-103-002-W12
INS-00778,2026-03-24,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,8.0104,1,0,,,Goods-in inspection,B-103-002-W12
INS-00785,2026-03-24,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9959,1,0,,,Goods-in inspection,B-104-004-W12
INS-00786,2026-03-24,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.015,1,0,,,Goods-in inspection,B-104-004-W12
INS-00792,2026-03-24,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0023,1,0,,,Goods-in inspection,B-104-001-W12
INS-00797,2026-03-24,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0017,1,0,,,Goods-in inspection,B-105-005-W12
INS-00798,2026-03-24,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9998,1,0,,,Goods-in inspection,B-105-005-W12
INS-00806,2026-03-24,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0026,1,0,,,Goods-in inspection,B-106-004-W12
INS-00813,2026-03-24,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9846,1,0,,,Goods-in inspection,B-106-003-W12
INS-00755,2026-03-25,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0086,1,0,,,Goods-in inspection,B-101-001-W12
INS-00756,2026-03-25,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0036,1,0,,,Goods-in inspection,B-101-001-W12
INS-00757,2026-03-25,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0059,1,0,,,Goods-in inspection,B-101-001-W12
INS-00770,2026-03-25,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,59.9674,1,1,Burr,Minor,Final inspection,B-102-003-W12
INS-00771,2026-03-25,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0083,1,0,,,Goods-in inspection,B-102-003-W12
INS-00779,2026-03-25,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9941,1,0,,,Goods-in inspection,B-103-002-W12
INS-00787,2026-03-25,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0081,1,0,,,Goods-in inspection,B-104-004-W12
INS-00793,2026-03-25,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9898,1,0,,,Goods-in inspection,B-104-001-W12
INS-00799,2026-03-25,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0049,1,0,,,Goods-in inspection,B-105-005-W12
INS-00800,2026-03-25,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.003,1,0,,,Goods-in inspection,B-105-005-W12
INS-00807,2026-03-25,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9932,1,0,,,Goods-in inspection,B-106-004-W12
INS-00808,2026-03-25,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.014,1,0,,,Goods-in inspection,B-106-004-W12
INS-00814,2026-03-25,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0029,1,0,,,Goods-in inspection,B-106-003-W12
INS-00758,2026-03-26,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.006,1,0,,,Goods-in inspection,B-101-001-W12
INS-00759,2026-03-26,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0132,1,0,,,Goods-in inspection,B-101-001-W12
INS-00760,2026-03-26,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0099,1,0,,,Goods-in inspection,B-101-001-W12
INS-00765,2026-03-26,SUP-002,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9978,1,0,,,Goods-in inspection,B-101-002-W12
INS-00772,2026-03-26,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,59.9791,1,0,,,Goods-in inspection,B-102-003-W12
INS-00773,2026-03-26,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0079,1,0,,,Goods-in inspection,B-102-003-W12
INS-00780,2026-03-26,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9968,1,0,,,Goods-in inspection,B-103-002-W12
INS-00781,2026-03-26,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,8.0053,1,0,,,Goods-in inspection,B-103-002-W12
INS-00788,2026-03-26,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0089,1,0,,,Goods-in inspection,B-104-004-W12
INS-00789,2026-03-26,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0076,1,0,,,Goods-in inspection,B-104-004-W12
INS-00794,2026-03-26,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9971,1,0,,,Goods-in inspection,B-104-001-W12
INS-00801,2026-03-26,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0002,1,0,,,Goods-in inspection,B-105-005-W12
INS-00802,2026-03-26,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9921,1,0,,,Goods-in inspection,B-105-005-W12
INS-00809,2026-03-26,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9868,1,1,Burr,Major,Goods-in inspection,B-106-004-W12
INS-00815,2026-03-26,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9985,1,0,,,Goods-in inspection,B-106-003-W12
INS-00761,2026-03-27,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0047,1,0,,,Goods-in inspection,B-101-001-W12
INS-00762,2026-03-27,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0032,1,0,,,Goods-in inspection,B-101-001-W12
INS-00774,2026-03-27,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0184,1,0,,,Goods-in inspection,B-102-003-W12
INS-00782,2026-03-27,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.981,1,0,,,Goods-in inspection,B-103-002-W12
INS-00790,2026-03-27,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.999,1,0,,,Goods-in inspection,B-104-004-W12
INS-00803,2026-03-27,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0002,1,0,,,Goods-in inspection,B-105-005-W12
INS-00810,2026-03-27,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9838,1,0,,,Goods-in inspection,B-106-004-W12
INS-00816,2026-03-27,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9995,1,0,,,Goods-in inspection,B-106-003-W12
INS-00817,2026-03-30,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0071,1,0,,,Goods-in inspection,B-101-001-W13
INS-00818,2026-03-30,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0193,1,0,,,Goods-in inspection,B-101-001-W13
INS-00819,2026-03-30,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0142,1,0,,,Goods-in inspection,B-101-001-W13
INS-00831,2026-03-30,SUP-002,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,24.9966,1,0,,,Goods-in inspection,B-101-002-W13
INS-00834,2026-03-30,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0005,1,0,,,Goods-in inspection,B-102-003-W13
INS-00835,2026-03-30,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.0012,1,0,,,Goods-in inspection,B-102-003-W13
INS-00843,2026-03-30,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,8.0057,1,0,,,Goods-in inspection,B-103-002-W13
INS-00844,2026-03-30,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,8.008,1,0,,,Goods-in inspection,B-103-002-W13
INS-00851,2026-03-30,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9963,1,0,,,Goods-in inspection,B-104-004-W13
INS-00852,2026-03-30,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9954,1,0,,,Goods-in inspection,B-104-004-W13
INS-00859,2026-03-30,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,41.9932,1,0,,,Goods-in inspection,B-104-001-W13
INS-00863,2026-03-30,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,17.9984,1,0,,,Goods-in inspection,B-105-005-W13
INS-00864,2026-03-30,SUP-005,CMP-105,Cylindrical Grinding,Pitch Diameter,18.0,17.985,18.015,mm,18.0055,1,0,,,Goods-in inspection,B-105-005-W13
INS-00872,2026-03-30,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9934,1,0,,,Goods-in inspection,B-106-004-W13
INS-00873,2026-03-30,SUP-004,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0017,1,0,,,Goods-in inspection,B-106-004-W13
INS-00879,2026-03-30,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,12.0022,1,0,,,Goods-in inspection,B-106-003-W13
INS-00880,2026-03-30,SUP-003,CMP-106,CNC Milling,Oil Port Position,12.0,11.96,12.04,mm,11.9933,1,0,,,Goods-in inspection,B-106-003-W13
INS-00820,2026-03-31,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0079,1,0,,,Goods-in inspection,B-101-001-W13
INS-00821,2026-03-31,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0096,1,0,,,Goods-in inspection,B-101-001-W13
INS-00822,2026-03-31,SUP-001,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0043,1,0,,,Goods-in inspection,B-101-001-W13
INS-00832,2026-03-31,SUP-002,CMP-101,CNC Turning,Journal Diameter,25.0,24.98,25.02,mm,25.0007,1,0,,,Goods-in inspection,B-101-002-W13
INS-00836,2026-03-31,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,59.9931,1,0,,,Goods-in inspection,B-102-003-W13
INS-00837,2026-03-31,SUP-003,CMP-102,CNC Milling,Bore Diameter,60.0,59.95,60.05,mm,60.011,1,0,,,Goods-in inspection,B-102-003-W13
INS-00845,2026-03-31,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,7.9955,1,0,,,Goods-in inspection,B-103-002-W13
INS-00846,2026-03-31,SUP-002,CMP-103,CNC Milling,Hub Thickness,8.0,7.97,8.03,mm,8.0001,1,0,,,Goods-in inspection,B-103-002-W13
INS-00853,2026-03-31,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0033,1,0,,,Goods-in inspection,B-104-004-W13
INS-00854,2026-03-31,SUP-004,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0135,1,0,,,Goods-in inspection,B-104-004-W13
INS-00860,2026-03-31,SUP-001,CMP-104,Cylindrical Grinding,Bore Diameter,42.0,41.975,42.025,mm,42.0036,1,0,,,Goods-in inspection,B-104-001-W13
